complaint_id,victim_lat,victim_lon,fraud_type,bank,amount_inr,complaint_text,incident_time,complaint_time,mule_chain,noise_nodes,withdrawal_atm_id,withdrawal_atm_name,withdrawal_lat,withdrawal_lon,withdrawal_time,victim_to_withdrawal_km
CMP00321,13.041782,77.715038,Investment Fraud,Kotak Mahindra Bank,9700.0,"A person on LinkedIn convinced me to invest in a 'low-risk' forex scheme. The platform initially let me withdraw small amounts, but after a large deposit, it became unreachable.",2026-08-11T10:36:11.422105,2026-08-11T19:38:36.773589,"[""MULE-ZX884969"", ""MULE-GF978820"", ""MULE-PM010651""]",[],5503164676,Unknown ATM,12.9690393,77.6936106,2026-08-12T13:59:54.957167,8.42
CMP00322,12.923251,77.636542,UPI QR Scam,SBI,20800.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my SBI account.",2026-07-31T01:29:28.879925,2026-08-01T04:58:42.457712,"[""MULE-KM905992"", ""MULE-QH808412"", ""MULE-FD784270""]",[],3535846365,ICICI Bank,12.8523822,77.6676896,2026-08-01T13:05:47.120359,8.57
CMP00323,13.066975,77.522112,Job Fraud,HDFC Bank,14700.0,I was promised a freelance project and asked to pay a 'tool access fee' to begin. The company's website and contact details disappeared the next day.,2026-07-27T06:39:22.744152,2026-07-28T21:03:57.543302,"[""MULE-VG104332"", ""MULE-RD387262"", ""MULE-NM308705""]",[],1806960813,HDFC Bank,12.9725777,77.5702074,2026-07-28T01:46:52.702035,11.72
CMP00324,13.093328,77.573654,Fake Loan App,SBI,6500.0,"I applied for emergency funds through a loan app. They kept asking for more fees — processing, GST, document verification — each time promising the loan was 'almost disbursed'.",2026-08-13T11:48:29.511300,2026-08-14T23:54:21.234074,"[""MULE-DD309805"", ""MULE-ZA863794""]",[],3541202411,Unknown ATM,13.0376545,77.5221145,2026-08-15T00:20:27.634470,8.34
CMP00325,12.808189,77.62119,Fake Loan App,HDFC Bank,17300.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-07-30T12:30:50.442739,2026-07-31T00:59:11.159372,"[""MULE-QO959310"", ""MULE-DD309805"", ""MULE-TJ250029""]",[],4615699789,Unknown ATM,12.8663259,77.5979475,2026-07-31T20:22:39.064081,6.94
CMP00326,13.034758,77.559049,Fake Loan App,SBI,12900.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-08-12T12:42:40.964941,2026-08-14T11:57:17.218406,"[""MULE-GV851569"", ""MULE-PU452267""]",[],11294646338,Unknown ATM,12.9195785,77.5950152,2026-08-14T11:20:23.624755,13.39
CMP00327,13.0178,77.541821,KYC Update Scam,Punjab National Bank,51600.0,"I got a message saying my Punjab National Bank KYC would expire unless I updated it via a link. After entering my details, money was withdrawn from my account.",2026-07-25T12:35:36.323117,2026-07-26T19:36:02.970758,"[""MULE-AD311656"", ""MULE-NT182449""]",[],2016220374,Karnataka Bank,12.9750242,77.5520533,2026-07-27T02:19:25.493552,4.88
CMP00328,13.005053,77.597518,UPI QR Scam,ICICI Bank,23700.0,"I was selling something online and the buyer insisted I scan a QR code to receive funds. I later realized the QR was set up to deduct money, not add it, from my ICICI Bank account.",2026-08-18T08:39:44.587296,2026-08-20T02:30:02.080126,"[""MULE-XH932528"", ""MULE-TU953926"", ""MULE-XK422096""]","[""NOISE-WT909670""]",4844863326,Axis Bank,13.00594,77.6386489,2026-08-18T15:09:38.278958,4.46
CMP00329,13.053272,77.652621,Investment Fraud,Bank of Baroda,16500.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-07-21T06:28:59.069667,2026-07-21T19:49:24.835705,"[""MULE-OQ640052"", ""MULE-FJ959391"", ""MULE-EI107991"", ""MULE-TU564139""]",[],3488721663,Bank of Baroda,12.9729571,77.6191044,2026-07-22T22:10:49.303436,9.64
CMP00330,13.00565,77.587879,Investment Fraud,Bank of Baroda,4400.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-07-30T05:36:31.560622,2026-07-30T15:16:48.160499,"[""MULE-TQ135521"", ""MULE-SE570433"", ""MULE-CU541006"", ""MULE-ZP427849""]",[],1806963001,Corporation Bank,12.9712811,77.5701053,2026-07-30T12:36:15.072118,4.28
CMP00331,12.912788,77.690964,Investment Fraud,ICICI Bank,67900.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-08-01T21:19:04.170048,2026-08-03T06:51:40.941403,"[""MULE-WR848018"", ""MULE-YG267658""]",[],3846361459,Citibank,12.9752032,77.6147572,2026-08-02T13:57:28.533768,10.79
CMP00332,12.877201,77.695183,UPI QR Scam,SBI,5900.0,A person on a classifieds site said they wanted to buy my item and sent a QR code for 'payment verification'. Scanning it caused an unauthorized debit from my SBI account.,2026-08-14T03:54:30.685852,2026-08-14T22:51:59.648994,"[""MULE-WV265423"", ""MULE-TU564139"", ""MULE-CZ483503""]",[],3957994140,State Bank of India,12.9647458,77.5311092,2026-08-16T03:44:19.621200,20.27
CMP00333,12.929376,77.653492,OTP Phishing,Canara Bank,31100.0,"Someone fraudulently called me posing as Canara Bank support and convinced me to reveal my OTP. Right after that, money was deducted from my account without my knowledge.",2026-08-12T23:03:11.145682,2026-08-13T04:27:33.242510,"[""MULE-SB932710"", ""MULE-PM010651"", ""MULE-AQ399091""]","[""NOISE-JB280598""]",4680353494,Unknown ATM,12.9853876,77.6647856,2026-08-13T08:06:56.574593,6.35
CMP00334,13.010017,77.726154,KYC Update Scam,SBI,56800.0,"A fraudster sent me a message from a SBI-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-07-29T20:38:37.225424,2026-07-31T06:45:17.791927,"[""MULE-UE115262"", ""MULE-TB815997"", ""MULE-GV629620""]",[],1675528607,DCB,12.9746026,77.6731914,2026-07-31T11:01:31.008480,6.96
CMP00335,12.970173,77.733761,UPI QR Scam,Punjab National Bank,14700.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my Punjab National Bank wallet.",2026-07-26T11:09:49.835653,2026-07-27T06:41:34.966193,"[""MULE-XZ095701"", ""MULE-ZA299737""]",[],11219406681,Canara Bank,13.0206355,77.6436073,2026-07-27T19:43:09.441675,11.26
CMP00336,12.966343,77.741878,Investment Fraud,Axis Bank,29200.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-07-25T23:57:22.195669,2026-07-27T09:30:38.065311,"[""MULE-AQ399091"", ""MULE-TU564139"", ""MULE-FN819600""]",[],4365624394,Canara Bank,12.9582803,77.7027141,2026-07-27T19:36:27.053184,4.34
CMP00337,12.818898,77.635138,UPI QR Scam,Canara Bank,6100.0,"I was selling something online and the buyer insisted I scan a QR code to receive funds. I later realized the QR was set up to deduct money, not add it, from my Canara Bank account.",2026-08-10T05:08:56.856269,2026-08-12T03:29:03.963934,"[""MULE-ZA863794"", ""MULE-QH808412""]","[""NOISE-VJ315869""]",4731621689,State Bank of India,12.9461075,77.6672982,2026-08-11T21:14:37.702992,14.57
CMP00338,12.956936,77.735022,KYC Update Scam,ICICI Bank,4500.0,"A fraudster sent me a message from a ICICI Bank-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-08-10T23:02:05.767060,2026-08-11T10:36:06.314898,"[""MULE-DZ844431"", ""MULE-HK219136"", ""MULE-PX384251""]",[],5503164684,Unknown ATM,12.9687034,77.6935455,2026-08-11T08:03:37.228122,4.68
CMP00339,13.050606,77.515989,OTP Phishing,HDFC Bank,150200.0,"I got a call from a number that appeared to be HDFC Bank. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-08-06T10:50:30.341967,2026-08-07T15:36:11.478590,"[""MULE-NT182449"", ""MULE-FS720506""]",[],1806959176,Unknown ATM,12.9732886,77.5702017,2026-08-07T18:41:53.375288,10.41
CMP00340,12.977926,77.583876,OTP Phishing,Bank of Baroda,30600.0,"A person pretending to be from Bank of Baroda called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-08-14T00:22:24.819960,2026-08-15T12:51:25.884699,"[""MULE-DD309805"", ""MULE-JS078161""]",[],1339408132,Federal Bank,12.9718996,77.6508166,2026-08-14T13:25:54.108954,7.28
CMP00341,12.847326,77.719907,OTP Phishing,SBI,19900.0,I received a call from someone claiming to be a SBI representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-08-08T01:13:58.752014,2026-08-08T10:15:18.350415,"[""MULE-OQ640052"", ""MULE-DO413164"", ""MULE-AQ399091""]",[],11302751565,Unknown ATM,12.9177118,77.5996743,2026-08-08T10:58:36.907505,15.2
CMP00342,12.852365,77.672918,KYC Update Scam,ICICI Bank,83900.0,An SMS stated my ICICI Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-08-03T17:00:14.206192,2026-08-04T22:34:34.725013,"[""MULE-VG104332"", ""MULE-TU564139"", ""MULE-PI317810""]",[],1365660966,Indian Overseas Bank,12.965518,77.7187392,2026-08-04T02:42:03.010671,13.53
CMP00343,13.096035,77.626885,Job Fraud,Axis Bank,12100.0,"I applied for a remote job and was hired immediately without an interview. They asked me to pay for a 'background check' via UPI. Once I paid, all communication stopped.",2026-07-23T04:59:53.038272,2026-07-23T08:01:07.840567,"[""MULE-DY192832"", ""MULE-TY324171"", ""MULE-QT998543""]",[],2414639340,Unknown ATM,12.9189584,77.6426733,2026-07-23T15:43:50.121573,19.76
CMP00344,12.985046,77.72252,Job Fraud,SBI,27200.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-08-01T05:20:38.367333,2026-08-02T17:00:49.654636,"[""MULE-QO959310"", ""MULE-HJ328710""]",[],2934044452,HDFC Bank,12.9166472,77.5972012,2026-08-03T02:11:17.402806,15.57
CMP00345,12.859625,77.669213,UPI QR Scam,Axis Bank,44600.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my Axis Bank account.",2026-08-03T23:19:01.937017,2026-08-04T15:18:30.547442,"[""MULE-ZX884969"", ""MULE-DD309805""]",[],11295245077,Unknown ATM,12.9401246,77.5945482,2026-08-04T09:26:09.234048,12.07
CMP00346,13.078366,77.613748,Job Fraud,Punjab National Bank,20400.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-09T03:06:58.821902,2026-08-10T01:21:32.394906,"[""MULE-DO413164"", ""MULE-MS746872"", ""MULE-DO413164""]","[""NOISE-RV482366""]",7976303542,State Bank of India,12.9768429,77.6465919,2026-08-09T17:16:15.046245,11.84
CMP00347,12.903073,77.721602,KYC Update Scam,ICICI Bank,45300.0,"A fraudster sent me a message from a ICICI Bank-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-07-23T00:47:09.786611,2026-07-24T20:18:03.641789,"[""MULE-PI317810"", ""MULE-IP376724""]",[],11260122956,Unknown ATM,12.9164063,77.6365397,2026-07-24T07:04:01.749224,9.34
CMP00348,13.019005,77.684045,Fake Loan App,Axis Bank,45600.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-08-05T14:56:17.667737,2026-08-06T12:03:54.198850,"[""MULE-CQ256527"", ""MULE-DJ774349""]",[],5524165023,Corporation Bank ATM,13.075489,77.6028284,2026-08-06T06:16:45.547175,10.81
CMP00349,12.927709,77.59858,Investment Fraud,HDFC Bank,8000.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-08-11T20:46:36.488363,2026-08-12T20:48:10.230788,"[""MULE-OJ115869"", ""MULE-KP068687"", ""MULE-AU514627"", ""MULE-MQ116155""]","[""NOISE-ZS201632""]",11659393740,Unknown ATM,12.9737843,77.6231744,2026-08-12T06:15:59.926782,5.78
CMP00350,13.057377,77.686822,OTP Phishing,Canara Bank,6300.0,"I got a call from a number that appeared to be Canara Bank. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-08-03T14:04:34.832563,2026-08-05T03:14:18.618898,"[""MULE-ZP427849"", ""MULE-AQ399091"", ""MULE-PX384251""]",[],1093355138,Unknown ATM,12.9798305,77.7271038,2026-08-05T08:47:33.727112,9.66
CMP00351,12.880937,77.736524,KYC Update Scam,Axis Bank,7200.0,"I got a message saying my Axis Bank KYC would expire unless I updated it via a link. After entering my details, money was withdrawn from my account.",2026-07-22T16:00:54.489014,2026-07-23T21:59:12.330267,"[""MULE-JH089899"", ""MULE-CB722332"", ""MULE-UU163294"", ""MULE-JK718227""]",[],12882822826,Unknown ATM,12.9587212,77.7466092,2026-07-23T12:06:51.524049,8.72
CMP00352,12.994452,77.676218,KYC Update Scam,Axis Bank,113000.0,"A text message warned that my Axis Bank account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-08-16T17:22:21.844441,2026-08-18T16:28:55.871846,"[""MULE-UR116868"", ""MULE-YA870998"", ""MULE-LW162299""]",[],4763211058,Karnataka Bank,12.9767392,77.5707435,2026-08-17T09:23:43.109491,11.6
CMP00353,12.896139,77.724483,KYC Update Scam,Kotak Mahindra Bank,11800.0,"I received a message from someone claiming to be Kotak Mahindra Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-08-18T05:50:46.674925,2026-08-18T08:55:59.334411,"[""MULE-QO959310"", ""MULE-EN013267"", ""MULE-WA119148"", ""MULE-AU514627""]",[],4470962689,Axis Bank,12.9040892,77.5847141,2026-08-19T03:30:16.118266,15.18
CMP00354,13.007967,77.744521,OTP Phishing,Axis Bank,73700.0,"I got a call from a number that appeared to be Axis Bank. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-07-28T05:20:45.145402,2026-07-28T09:59:34.941678,"[""MULE-WR848018"", ""MULE-SR525534""]",[],4101455701,Karnataka Bank,12.9789941,77.6416035,2026-07-29T03:45:16.339828,11.61
CMP00355,12.988183,77.573292,Investment Fraud,ICICI Bank,17900.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-08-08T22:36:52.642489,2026-08-09T15:34:58.384689,"[""MULE-FN819600"", ""MULE-ZJ997024"", ""MULE-PI317810""]",[],11294646362,Unknown ATM,12.9307369,77.5926549,2026-08-09T23:15:24.282361,6.72
CMP00356,12.993815,77.581577,KYC Update Scam,Canara Bank,14500.0,An SMS stated my Canara Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-08-07T20:18:12.714456,2026-08-08T11:14:50.794300,"[""MULE-VE606530"", ""MULE-JK718227""]",[],2337745748,Indus Ind Bank ATM,13.0725169,77.5564198,2026-08-08T07:50:44.197353,9.17
CMP00357,12.849909,77.731033,Investment Fraud,Bank of Baroda,7200.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-08-16T22:10:07.275693,2026-08-18T20:53:45.516955,"[""MULE-FS505444"", ""MULE-QO959310"", ""MULE-XH932528"", ""MULE-NI518347""]",[],1370301737,State Bank of India,12.9641783,77.7141945,2026-08-18T15:25:14.225236,12.84
CMP00358,12.810407,77.579236,UPI QR Scam,ICICI Bank,25500.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my ICICI Bank wallet.",2026-08-09T20:15:39.454333,2026-08-10T18:03:40.829884,"[""MULE-UA324754"", ""MULE-PM010651""]",[],3024967815,Axis Bank,12.904523,77.5803913,2026-08-11T19:13:49.864981,10.47
CMP00359,12.994173,77.573889,UPI QR Scam,ICICI Bank,27800.0,"I was selling something online and the buyer insisted I scan a QR code to receive funds. I later realized the QR was set up to deduct money, not add it, from my ICICI Bank account.",2026-08-07T10:45:08.911324,2026-08-08T21:51:29.898987,"[""MULE-WH137367"", ""MULE-TG508214""]","[""NOISE-SG738721""]",12811493359,Kotak Mahindra Bank ATM,12.9552932,77.5800239,2026-08-09T07:29:19.477101,4.37
CMP00360,12.907218,77.581592,KYC Update Scam,Axis Bank,16000.0,"A fraudster sent me a message from a Axis Bank-looking number about KYC renewal. I followed the link and filled in my details. Soon after, transactions appeared that I never made.",2026-08-01T09:36:17.285504,2026-08-02T11:06:37.472494,"[""MULE-EN013267"", ""MULE-DP890233""]",[],10114180706,Unknown ATM,12.9383445,77.6259659,2026-08-03T00:25:07.328896,5.93
